1,0.126,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.7679453952980194
2,0.126,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.7679453952980194
3,0.4,0.0,1.3,0.0,0.0,0.0,0.0,149,143,2.296300588818509
4,0.1,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.9585219970800611
5,0.126,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.7679453952980194
6,0.1,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.9585219970800611
7,0.4,0.0,1.3,0.0,0.0,0.0,0.0,149,143,2.296300588818509
8,0.1,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.9585219970800611
9,0.27189802515600003,0.0,1.3,0.0,0.0,0.0,0.0,221,143,3.0525964649522805
10,0.1,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.9585219970800611
11,0.1817280850767367,0.0,1.3,0.0,0.0,0.0,0.0,333,143,3.8798428206176876
12,0.10462220061950128,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.7855639686378937
13,0.14728623374442082,0.0,1.3,0.0,0.0,0.0,0.0,411,143,7.6836603904895435
14,0.11783440748182843,0.0,1.3,0.0,0.0,0.0,0.0,449,143,5.689199444536445
15,0.13413061755842143,0.0,1.3,0.0,0.0,0.0,0.0,449,143,1.620084632315991
16,0.11991929227874518,0.0,1.3,0.0,0.0,0.0,0.0,449,143,3.5113371931023276
17,0.12910561946632002,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.5472687441262508
18,0.12856797916106918,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.6601649062511127
19,0.13102499788756763,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.8625477991519097
20,0.12983875676437026,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.6881669727323347
21,0.1291685542338042,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.5718152791305603
22,0.12894188942943335,0.0,1.3,0.0,0.0,0.0,0.0,449,143,0.5528929278162438
